image,title,sold_date,json,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
https://ssl.cdn-redfin.com/photo/115/islphoto/541/genIslnoResize.22321541_0.jpg,"188 Vereda Cabrilla Ln #149, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '188 Vereda Cabrilla Ln #149, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/188-Vereda-Cabrilla-Ln-85648/unit-149/home/174466543', 'address': {'@type': 'PostalAddress', 'streetAddress': '188 Vereda Cabrilla Ln #149', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '188 Vereda Cabrilla Ln #149, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '10000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/188-Vereda-Cabrilla-Ln-85648/unit-149/home/174466543'}]",188 Vereda Cabrilla Ln #149,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000,USD,https://www.redfin.com/AZ/Rio-Rico/188-Vereda-Cabrilla-Ln-85648/unit-149/home/174466543,3.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your dream home on this serene desert surrounded by breathtaking views of the nearby mountains. Almost 4 acres (3.98) of land. Minutes away from the Rio Rico Fitness Center, walking trails, shopping, and restaurants.1 / 4$10,000—beds—baths3.47 acres (lot)188 Vereda Cabrilla Ln #149, Rio Rico, AZ 85648188 Vereda Cabrilla Ln #149, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/528/genIslnoResize.22318528_1.jpg,"1676 Carambola Ct, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1676 Carambola Ct, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1676-Carambola-Ct-85648/home/122361648', 'address': {'@type': 'PostalAddress', 'streetAddress': '1676 Carambola Ct', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1676 Carambola Ct, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '10000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1676-Carambola-Ct-85648/home/122361648'}]",1676 Carambola Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000,USD,https://www.redfin.com/AZ/Rio-Rico/1676-Carambola-Ct-85648/home/122361648,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SalePriced to sell! 0.83 acre lot in Rio Rico, AZ with Electric  &  Water - This would make a perfect spot for your future home. Tucson is just 50 miles away, so you can live out in the peaceful, quiet desert for much less than city prices! This property has excellent road access, great warm weather year-round. Lot next door is currently available for sale. Septic is needed. Seller is a wholesaler.1 / 16$10,000—beds—baths0.83 acre (lot)1676 Carambola Ct, Rio Rico, AZ 856481676 Carambola Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/458/genIslnoResize.22316458_1.jpg,"1678 Carambola Ct, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1678 Carambola Ct, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1678-Carambola-Ct-85648/home/122361533', 'address': {'@type': 'PostalAddress', 'streetAddress': '1678 Carambola Ct', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1678 Carambola Ct, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '15000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1678-Carambola-Ct-85648/home/122361533'}]",1678 Carambola Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$15,000",15000,USD,https://www.redfin.com/AZ/Rio-Rico/1678-Carambola-Ct-85648/home/122361533,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleThis 1.13-acre lot would make a perfect spot for your future home. Tucson is just 50 miles away, so you can live out in the peaceful, quiet desert for much less than city prices! This property has excellent road access, great warm weather year-round. If you need more space, the adjacent lot is also for sale. Needs Septic. Seller is a wholesaler.1 / 17$15,000—beds—baths1.13 acres (lot)1678 Carambola Ct, Rio Rico, AZ 856481678 Carambola Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/606/genIslnoResize.22324606_0.jpg,"TBD Camino Kennedy -- #117, Tumacacori, AZ 85640",,"[{'@context': 'http://schema.org', 'name': 'TBD Camino Kennedy -- #117, Tumacacori, AZ 85640', 'url': '/AZ/Tumacacori/TBD-Camino-Kennedy-85640/unit-117/home/187529788', 'address': {'@type': 'PostalAddress', 'streetAddress': 'TBD Camino Kennedy -- #117', 'addressLocality': 'Tumacacori', 'addressRegion': 'AZ', 'postalCode': '85640', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': 'TBD Camino Kennedy -- #117, Tumacacori, AZ 85640', 'offers': {'@type': 'Offer', 'price': '60200', 'priceCurrency': 'USD'}, 'url': '/AZ/Tumacacori/TBD-Camino-Kennedy-85640/unit-117/home/187529788'}]",TBD Camino Kennedy -- #117,Tumacacori,AZ,85640,US,Accommodation,Product,,"$60,200",60200,USD,https://www.redfin.com/AZ/Tumacacori/TBD-Camino-Kennedy-85640/unit-117/home/187529788,17.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale''Panoramic Mountain Views with the Beauty of an Arizona Sunrise  &  Sunset on this 17.2 acre parcel. Nestled in the Upper Santa Cruz River Valley, where the Sky is Bluer, the Clouds are Whiter and the Air is Clear. Wildlife, Horses and Cattle Roam in the Lush Vegetation. Enjoy the Many Species of Birds. Desirable Tubac Foothills Ranch, only minutes from Historic Tubac, The Village hosts a Dynamic Environment of Art Galleries, Restaurants, also an incredible amount of History. Seize the opportunity to own your own Piece of Paradise and Build your Custom-Tailored Home.1 / 11$60,200—beds—baths17.16 acres (lot)TBD Camino Kennedy -- #117, Tumacacori, AZ 85640TBD Camino Kennedy -- #117, Tumacacori, AZ 85640"
,"298 Calle Cappela -- #18, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '298 Calle Cappela -- #18, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/298-Calle-Cappela-85648/unit-18/home/187247839', 'address': {'@type': 'PostalAddress', 'streetAddress': '298 Calle Cappela -- #18', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '298 Calle Cappela -- #18, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '7500', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/298-Calle-Cappela-85648/unit-18/home/187247839'}]",298 Calle Cappela -- #18,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,500",7500,USD,https://www.redfin.com/AZ/Rio-Rico/298-Calle-Cappela-85648/unit-18/home/187247839,3.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale3+ acre lot with views. The road is paved and the electric poles are nearby. It is within minutes from the shopping, school, and walking trails.1 / 10$7,500—beds—baths3.28 acres (lot)298 Calle Cappela -- #18, Rio Rico, AZ 85648298 Calle Cappela -- #18, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/296/genIslnoResize.22325296_0.jpg,"17 Buffalo Ct #60, Sonoita, AZ 85637",,"[{'@context': 'http://schema.org', 'name': '17 Buffalo Ct #60, Sonoita, AZ 85637', 'url': '/AZ/Sonoita/17-Buffalo-Ct-85637/unit-60/home/186067990', 'address': {'@type': 'PostalAddress', 'streetAddress': '17 Buffalo Ct #60', 'addressLocality': 'Sonoita', 'addressRegion': 'AZ', 'postalCode': '85637', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '17 Buffalo Ct #60, Sonoita, AZ 85637', 'offers': {'@type': 'Offer', 'price': '38000', 'priceCurrency': 'USD'}, 'url': '/AZ/Sonoita/17-Buffalo-Ct-85637/unit-60/home/186067990'}]",17 Buffalo Ct #60,Sonoita,AZ,85637,US,Accommodation,Product,,"$38,000",38000,USD,https://www.redfin.com/AZ/Sonoita/17-Buffalo-Ct-85637/unit-60/home/186067990,2.0,acres (lot),,,,"1 / 22$38,000—beds—baths2.85 acres (lot)17 Buffalo Ct #60, Sonoita, AZ 8563717 Buffalo Ct #60, Sonoita, AZ 85637"
https://ssl.cdn-redfin.com/photo/115/islphoto/715/genIslnoResize.22325715_0.jpg,"1546 Camino Bacalao -- #69, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1546 Camino Bacalao -- #69, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1546-Cam-Bacalao-85648/unit-69/home/174466544', 'address': {'@type': 'PostalAddress', 'streetAddress': '1546 Camino Bacalao -- #69', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1546 Camino Bacalao -- #69, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1546-Cam-Bacalao-85648/unit-69/home/174466544'}]",1546 Camino Bacalao -- #69,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/1546-Cam-Bacalao-85648/unit-69/home/174466544,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleGreat view lot at an affordable price and near the Interstate 19. Build your dream home in this serene desert surrounded by breathtaking views of the nearby mountain ranges. An electric pole is nearby. Just minutes away from shopping, and restaurants.1 / 4$8,000—beds—baths0.58 acre (lot)1546 Camino Bacalao -- #69, Rio Rico, AZ 856481546 Camino Bacalao -- #69, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/594/genIslnoResize.22325594_0.jpg,"1217 Circulo Yerba Buena -- #12, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1217 Circulo Yerba Buena -- #12, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1217-Circulo-Yerba-Buena-85648/unit-12/home/174519859', 'address': {'@type': 'PostalAddress', 'streetAddress': '1217 Circulo Yerba Buena -- #12', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1217 Circulo Yerba Buena -- #12, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '5000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1217-Circulo-Yerba-Buena-85648/unit-12/home/174519859'}]",1217 Circulo Yerba Buena -- #12,Rio Rico,AZ,85648,US,Accommodation,Product,,"$5,000",5000,USD,https://www.redfin.com/AZ/Rio-Rico/1217-Circulo-Yerba-Buena-85648/unit-12/home/174519859,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleCentrally located lot with views near other homes. Easy access to the freeway. Close to shopping areas, restaurants, and schools. This lot had a failed percolation test.1 / 5$5,000—beds—baths0.60 acre (lot)1217 Circulo Yerba Buena -- #12, Rio Rico, AZ 856481217 Circulo Yerba Buena -- #12, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/630/genIslnoResize.6582630_0.jpg,"316 Camino Canoa -- #82, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '316 Camino Canoa -- #82, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/316-Camino-Canoa-85648/unit-82/home/174465114', 'address': {'@type': 'PostalAddress', 'streetAddress': '316 Camino Canoa -- #82', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '316 Camino Canoa -- #82, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '12000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/316-Camino-Canoa-85648/unit-82/home/174465114'}]",316 Camino Canoa -- #82,Rio Rico,AZ,85648,US,Accommodation,Product,,"$12,000",12000,USD,https://www.redfin.com/AZ/Rio-Rico/316-Camino-Canoa-85648/unit-82/home/174465114,2.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleGently sloping lot with views of the nearby mountains. This land is 1.88 acres. Easy access to the freeway, shopping and schoolsSanta Cruz County, AZ Home for SaleGently sloping lot with views of the nearby mountains. This land is 1.88 acres. Easy access to the freeway, shopping and schools1 / 2$12,000—beds—baths2.44 acres (lot)316 Camino Canoa -- #82, Rio Rico, AZ 85648316 Camino Canoa -- #82, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/258/genIslnoResize.22321258_4.jpg,"1657 Camino Cangrejo -- #40, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1657 Camino Cangrejo -- #40, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1657-Camino-Cangrejo-85648/unit-40/home/186160920', 'address': {'@type': 'PostalAddress', 'streetAddress': '1657 Camino Cangrejo -- #40', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1657 Camino Cangrejo -- #40, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '20000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1657-Camino-Cangrejo-85648/unit-40/home/186160920'}]",1657 Camino Cangrejo -- #40,Rio Rico,AZ,85648,US,Accommodation,Product,,"$20,000",20000,USD,https://www.redfin.com/AZ/Rio-Rico/1657-Camino-Cangrejo-85648/unit-40/home/186160920,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleSPECTACULAR VIEWS of the Santa Cruz Valley and mountains surround this picturesque, rural valley just over an hour from Tucson. East/west exposure and paved roads. Other beautiful homes surround this property. This Rio Rico lot has almost an acre (. 79) of land. Build your new home or weekend getaway on this property. Electricity poles are nearby. At 4600' elevation, fresh mountain air, blue skies, and cool breezes await. Temperatures average 10 -15 degrees cooler than Tucson. Submit all offers!1 / 8$20,000—beds—baths0.77 acre (lot)1657 Camino Cangrejo -- #40, Rio Rico, AZ 856481657 Camino Cangrejo -- #40, Rio Rico, AZ 85648"
,"524 Vereda Atun Ct #27, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '524 Vereda Atun Ct #27, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/524-Vereda-Atun-85648/unit-27/home/186160588', 'address': {'@type': 'PostalAddress', 'streetAddress': '524 Vereda Atun Ct #27', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '524 Vereda Atun Ct #27, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/524-Vereda-Atun-85648/unit-27/home/186160588'}]",524 Vereda Atun Ct #27,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/524-Vereda-Atun-85648/unit-27/home/186160588,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleVIEWS, VIEWS, VIEWS! This lot is 1.16 acres. Build your new home or weekend getaway here. Beautiful mountains surround this picturesque, rural valley just over an hour away from Tucson. Temperatures average 10-15 degrees cooler than Tucson or Phoenix. Enjoy the fresh mountain air, blue skies, amazing sunsets, cool breezes, and wildlife abound. Own your piece or Arizona today!  *  * The two adjoining parcels are also available for sale. *  *1 / 7$8,000—beds—baths1.12 acres (lot)524 Vereda Atun Ct #27, Rio Rico, AZ 85648524 Vereda Atun Ct #27, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/725/genIslnoResize.22324725_0.jpg,"526 Vereda Atun -- #28, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '526 Vereda Atun -- #28, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/526-Vereda-Atun-85648/unit-28/home/186160585', 'address': {'@type': 'PostalAddress', 'streetAddress': '526 Vereda Atun -- #28', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '526 Vereda Atun -- #28, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/526-Vereda-Atun-85648/unit-28/home/186160585'}]",526 Vereda Atun -- #28,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/526-Vereda-Atun-85648/unit-28/home/186160585,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleVIEWS, VIEWS, VIEWS! This lot is 1.16 acres. Build your new home or weekend getaway here. Beautiful mountains surround this picturesque, rural valley just over an hour away from Tucson. Temperatures average 10-15 degrees cooler than Tucson or Phoenix. Enjoy the fresh mountain air, blue skies, amazing sunsets, cool breezes, and wildlife abound. Own your piece of Arizona today!  *  * The two adjoining parcels are also available for sale. *  *1 / 8$8,000—beds—baths1.33 acres (lot)526 Vereda Atun -- #28, Rio Rico, AZ 85648526 Vereda Atun -- #28, Rio Rico, AZ 85648"
,"522 Vereda Atun -- #26, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '522 Vereda Atun -- #26, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/522-Vereda-Atun-85648/unit-26/home/186160534', 'address': {'@type': 'PostalAddress', 'streetAddress': '522 Vereda Atun -- #26', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '522 Vereda Atun -- #26, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/522-Vereda-Atun-85648/unit-26/home/186160534'}]",522 Vereda Atun -- #26,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/522-Vereda-Atun-85648/unit-26/home/186160534,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleVIEWS, VIEWS, VIEWS! This lot is 1.16 acres. Build your new home or weekend getaway here. Beautiful mountains surround this picturesque, rural valley just over an hour away from Tucson. Temperatures average 10-15 degrees cooler than Tucson or Phoenix. Enjoy the fresh mountain air, blue skies, amazing sunsets, cool breezes, and wildlife abound. Own your piece or Arizona today!  *  * The two adjoining parcels are also available for sale. *  *1 / 7$8,000—beds—baths1.16 acres (lot)522 Vereda Atun -- #26, Rio Rico, AZ 85648522 Vereda Atun -- #26, Rio Rico, AZ 85648"
,"8 Black Oak Dr #28, Sonoita, AZ 85637",,"[{'@context': 'http://schema.org', 'name': '8 Black Oak Dr #28, Sonoita, AZ 85637', 'url': '/AZ/Sonoita/8-Black-Oak-Dr-85637/unit-28/home/174471454', 'address': {'@type': 'PostalAddress', 'streetAddress': '8 Black Oak Dr #28', 'addressLocality': 'Sonoita', 'addressRegion': 'AZ', 'postalCode': '85637', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '8 Black Oak Dr #28, Sonoita, AZ 85637', 'offers': {'@type': 'Offer', 'price': '83999', 'priceCurrency': 'USD'}, 'url': '/AZ/Sonoita/8-Black-Oak-Dr-85637/unit-28/home/174471454'}]",8 Black Oak Dr #28,Sonoita,AZ,85637,US,Accommodation,Product,,"$83,999",83999,USD,https://www.redfin.com/AZ/Sonoita/8-Black-Oak-Dr-85637/unit-28/home/174471454,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your single family home or a duplex here! This is a great developed community with paved roads. Short distance to town, or enjoy the wineries in the area. This listing also includes the following lot:  4 Black Oak Dr. Sonoita, AZ 85637  Parcel #  11010030    Great walking and biking location. Water at the lot line and electricity at about 150 ft from property. Check it out!1 / 3$83,999—beds—baths1.26 acres (lot)8 Black Oak Dr #28, Sonoita, AZ 856378 Black Oak Dr #28, Sonoita, AZ 85637"
,"1563 Camino Bacalao -- #45, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1563 Camino Bacalao -- #45, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1563-Cam-Bacalao-85648/unit-45/home/174466646', 'address': {'@type': 'PostalAddress', 'streetAddress': '1563 Camino Bacalao -- #45', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1563 Camino Bacalao -- #45, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1563-Cam-Bacalao-85648/unit-45/home/174466646'}]",1563 Camino Bacalao -- #45,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/1563-Cam-Bacalao-85648/unit-45/home/174466646,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleThis property is 1.81acre of land at an affordable price and near Interstate 19. Build your dream home in this serene desert surrounded by breathtaking views of the nearby mountain ranges. An electric pole is nearby. Just minutes away from shopping, and restaurants. ( *  * Adjoining property is for sale also-1561 Camino Bacalao-1.51 acre parcel. *  * ) Submit all offers!1 / 5$8,000—beds—baths1.81 acres (lot)1563 Camino Bacalao -- #45, Rio Rico, AZ 856481563 Camino Bacalao -- #45, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/524/genIslnoResize.22321524_0.jpg,"1561 Camino Bacalao -- #44, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1561 Camino Bacalao -- #44, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1561-Cam-Bacalao-85648/unit-44/home/174466645', 'address': {'@type': 'PostalAddress', 'streetAddress': '1561 Camino Bacalao -- #44', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1561 Camino Bacalao -- #44, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1561-Cam-Bacalao-85648/unit-44/home/174466645'}]",1561 Camino Bacalao -- #44,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/1561-Cam-Bacalao-85648/unit-44/home/174466645,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleThis property is 1.51 of an acre at an affordable price and near Interstate 19. Build your dream home in this serene desert surrounded by breathtaking views of the nearby mountain ranges. An electric pole is nearby. Just minutes away from shopping, and restaurants. *  * Adjoining property is for sale also-1563 Camino Bacalao-1.81 acre parcel. *  * ) Submit all offers!1 / 3$8,000—beds—baths1.53 acres (lot)1561 Camino Bacalao -- #44, Rio Rico, AZ 856481561 Camino Bacalao -- #44, Rio Rico, AZ 85648"
,"1537 Cocer Ct #36, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1537 Cocer Ct #36, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1537-Cocer-Ct-85648/unit-36/home/174466722', 'address': {'@type': 'PostalAddress', 'streetAddress': '1537 Cocer Ct #36', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': None, '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1537 Cocer Ct #36, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '8000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1537-Cocer-Ct-85648/unit-36/home/174466722'}]",1537 Cocer Ct #36,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000,USD,https://www.redfin.com/AZ/Rio-Rico/1537-Cocer-Ct-85648/unit-36/home/174466722,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleVIEWS, VIEWS, VIEWS! This lot is a . 68 residential acre lot. Build your home in this serene desert hillside lot surrounded by the breathtaking views of the nearby mountain ranges. Enjoy the mountain air, blue skies, beautiful sunsets, and cool breezes. Easily access from the freeway. This is a perfect location for those who prefer privacy and wide open spaces. Submit your offer!1 / 6$8,000—beds—baths0.70 acre (lot)1537 Cocer Ct #36, Rio Rico, AZ 856481537 Cocer Ct #36, Rio Rico, AZ 85648"
